text,label
"Zomato Background Verification: Please submit your documents for BGV on our portal by 15-May-2026. Required: ID proof, address proof, education certificates, and experience letters.",0
"Dear customer, your Axis Bank credit card bill payment of Rs 650 is due on the 5th. Auto-pay is enabled. No action needed. For details, visit the Axis Bank mobile app.",0
"BSNL Subscriber Reward: Your number has won the Rs 10 lakh monthly lucky draw. To initiate the transfer, pay a government tax of Rs 999 before the prize expires today.",2
"Dear HDFC Bank customer, your internet banking will be locked in 12 hours due to suspicious activity. Secure your account now at hdfc-lock.net/verify",3
Use OTP 435952 to complete your PNB account KYC update. This OTP is valid for 5 minutes and is strictly confidential. Never share it with anyone.,0
Your SIM card has appeared in a cybercrime money trail. Ministry of Home Affairs has frozen your financial accounts pending investigation. Cooperate now by calling back to verify your identity.,1
"PNB: Use OTP 409198 to authenticate your account change request. Valid for 10 minutes. If you did not request this, please call our official helpline.",0
"This is HDFC senior management. You have been anonymously nominated for a loyalty bonus of Rs 50,000. To claim, verify your identity by paying Rs 2,000 as a one-time processing fee.",2
Your mobile number was found in the contacts of a known PMLA violation syndicate. Sub-Inspector Dinesh Mehta from Cyber Crime Cell is reaching out before escalating your case to the public prosecutor.,1
Your HDFC Bank OTP is 154921. This is valid for 10 minutes. Do not share this OTP with anyone. HDFC Bank will never ask for your OTP over phone or SMS.,0
Your phone number has been traced to illegal money laundering operations. SI Deepak Verma from Income Tax Department is conducting this investigation. This call is being recorded as evidence.,1
"IRDAI Notice: Your insurance claim of Rs 50,000 has been approved. To disburse the funds, submit a processing fee of Rs 499 at irdai-claims.net within 2 hours to avoid claim expiry.",2
"Cheque no. 123456 of Rs 199 presented against your ICICI Bank a/c **7777 has been cleared on 07-May-2026. Updated balance: Rs 24,800. For queries use ICICI Bank net banking.",0
Your HDFC Bank credit card limit has been reduced to zero pending KYC verification. Complete verification in 2 hours to restore your full limit at hdfc-limit.in.,3
"Your personal photographs from your cloud storage have been downloaded by our group. Pay Rs 40,000 within 20 minutes to prevent them being uploaded to public adult websites.",4
"This is Simran from SBI technical support. We have detected a fraudulent charge of Rs 10,000 on your account. To resolve this, provide your account details and OTP for verification.",3
Use OTP 203299 to complete your ICICI Bank account KYC update. This OTP is valid for 5 minutes and is strictly confidential. Never share it with anyone.,0
"Official message from HDFC: You have won our employee recognition award of Rs 75,000. To receive the reward, pay Rs 499 as tax clearance and provide your bank account details.",2
Your income tax refund of Rs 650 for AY 2025-26 has been processed. It will be credited to your Bank of India account ending 3333 within 3-5 business days. Ref: ITR-TXN3750663844.,0
"Kotak Bank: OTP for your UPI registration is 614387. Valid for 5 minutes. Do not share with anyone. If not requested by you, your number is safe — no action needed.",0
You have received a payment request of Rs 1.5 lakh on Amazon Pay. Approve it to receive a cashback reward credited directly to your wallet. Tap Approve within 90 minutes to claim.,2
Your Zomato order #617647271 has been cancelled as requested. A refund of Rs 999 will be credited to your original payment method within 5–7 business days.,0
"Matrimonial alert: A highly educated NRI match from Dubai has shown interest in your profile. To unlock their contact details, pay Rs 2,500 as a profile verification fee now.",2
We have a court order to seize your assets in connection with a drug trafficking case. Mumbai Crime Branch officers are en route to your address. Cooperate by calling back immediately to halt the action.,1
Your LinkedIn profile has been viewed by a recruiter at Byju's for a Data Analyst opening in Bangalore. Update your profile to increase your chances. Good luck!,0
"IRCTC Refund Department: Your refund of Rs 1.5 lakh is ready. To receive it, enter your card CVV and expiry date on the refund portal link we just sent you.",2
Your mobile number was found in the contacts of a known foreign exchange violation syndicate. ACP Anita Sharma from Interpol is reaching out before escalating your case to the public prosecutor.,2
"NCB has intercepted a package registered to your mobile number containing narcotics. Officer Harish Singh is on the line. Transfer Rs 15,000 as a compliance bond to avoid a press release.",1
"NCB has intercepted a package registered to your Voter ID containing narcotics. Officer Kavita Joshi is on the line. Transfer Rs 15,000 as a compliance bond to avoid a press release.",1
"My darling, I am stuck at the Canada customs. They have seized my luggage with gifts for you worth lakhs. Please send Rs 40,000 as customs duty and I will reach you within 3 days.",4
Your profile on Naukri.com has been viewed by 56 recruiters this week. Update your resume to increase your visibility and chances of getting shortlisted.,0
PNB: Unusual activity detected on account ending 5555. Debit card temporarily blocked. Verify identity at pnb-verify.in to restore access.,3
Your OTP for ICICI Bank card transaction is 386795. Valid for 5 minutes. Do not share with anyone. Beware of fraudsters.,0
317434 is your PNB MPIN reset OTP. Valid for 10 minutes. Never share your OTP or PIN with anyone — even PNB staff will never ask.,0
"NCB has intercepted a package registered to your Aadhaar containing narcotics. SI Suresh Kumar is on the line. Transfer Rs 75,000 as a compliance bond to avoid a press release.",1
I found your profile and felt an instant connection. I am Karan living in Dubai. I want to visit India to meet you but I need Rs 1.5 lakh for my flight ticket and visa fees urgently.,4
Bank of India Security: Your account ending 3333 shows a suspicious login from an unrecognized device. Confirm it was you or click to secure your account immediately.,3
"Cash withdrawn: Rs 2,000 from Bank of Baroda ATM at Delhi on 05-May-2026. A/c: **3333. Balance: Rs 45,670. If not done by you, block card immediately via Bank of Baroda app.",0
"Dear Airtel customer, your recharge of Rs 299 is successful. Validity: 84 days. Talk time, SMS and data benefits activated. Thank you for choosing Airtel.",0
Officer Ajay Kumar here from SEBI Fraud Division. A case of illegal transactions has been filed using your Passport. Do not disconnect. Stay on this call until further instructions.,1
"Your Nykaa return for order #274870623 is picked up. Refund of Rs 3,500 will be credited within 5-7 business days to your original payment method. Thank you.",0
"Official message from HDFC: You have won our employee recognition award of Rs 10,000. To receive the reward, pay Rs 499 as tax clearance and provide your bank account details.",2
"Ayushman Bharat Yojana: You are eligible for a health benefit of Rs 15,000 under the PM health scheme. Pay Rs 5,000 registration fee at pmhealthscheme.net to activate your card immediately.",2
"Freelance content writer opportunity: earn Rs 5,000 per article for Fortune 500 company clients. Pay Rs 2,000 for platform registration and get your first assignment within 24 hours.",1
"Jio Bill Reminder: Your bill of Rs 1,500 for the month of April is due on 20-May. Pay now via the Jio app to earn 100 reward points. Thank you.",0
"Dear customer, your India Post package is awaiting pickup at our hub. A failed delivery fee of Rs 499 is pending. Pay at India Post-missed.in within 1 hour or the package will be returned.",2
"Congratulations! Amazon Pay has selected your UPI ID for a cashback of Rs 2 lakh. To receive it, scan the QR code we send and enter your UPI PIN to confirm your identity.",2
"Rs 3,500 transferred from your Union Bank of India account ending 7832 to BigBasket. Transaction ID: TXN8837551712. Balance: Rs Rs 56,200. For queries, use Union Bank of India official app or website.",0
"Google Pay Alert: Rs 250 received from BigBasket. Your wallet balance is Rs Rs 8,900. Transaction ref: TXN4581709754. View details in the Google Pay app.",0
"SBI confirms: Rs 1,500 debited toward your credit card payment ending 1111. Payment received successfully. Your outstanding balance has been updated. Thank you.",0
Canara Bank net banking password reset required. Unauthorized login detected. Reset now at canara-reset.net to prevent account lockout.,3
"NPCI Alert: Your UPI handle was used for a transaction of Rs 25,000 at an unrecognized merchant. Dispute it at npci-dispute.in within 20 minutes to initiate a full refund.",2
This is an automated notice from the Income Tax Department. Your SIM card has been flagged for identity theft. You have 1 hour to report online or a physical warrant will be issued.,1
Your Passport has been found in a database seized during a narcotics trafficking raid. SI Rekha Verma from Delhi Police Cyber Cell requires your immediate cooperation. Failure to comply will result in prosecution.,1
"We are from the RBI cybersecurity task force. To verify your Bank of Baroda account is not being used fraudulently, share the OTP we just dispatched to your registered number.",3
Your OPD appointment at AIIMS on 10-May at 6–8 PM has been confirmed. Reach 15 minutes early for check-in. Carry your Aadhaar and insurance card.,0
"Dear customer, your Kotak Bank a/c **9999 has been debited Rs 650 via UPI to Tata Cliq on 01-Jun-2026. If unrecognized, report in the Kotak Bank app within 24 hours.",0
Tata Cliq Update: Your order #144481680 is delayed by 1 day due to high demand. New expected delivery: 1-2 days. We apologize for the inconvenience caused.,0
"Federal Bank: INR 3,500 credited to your a/c **9999 on 06-May-2026 by NEFT from Nykaa. Updated bal: Rs 56,200. Ref: TXN1475573472. For details visit Federal Bank mobile app.",0
"Your intimate images shared in our private group are now in our possession. To prevent them from being posted publicly, deposit Rs 5 lakh within 15 minutes. No payment means public leak.",2
"Your personal photographs from your cloud storage have been downloaded by our group. Pay Rs 40,000 within 15 minutes to prevent them being uploaded to public adult websites.",4
Your mutual fund SIP of Rs 850 has been successfully executed. Units purchased at NAV of Rs 45.67. Portfolio value updated in your Zerodha/Groww app. Keep investing!,0
The Ministry of Home Affairs has filed a charge sheet naming your PAN card in a foreign exchange violation case worth crores. You have 30 minutes to appear before our online court or face immediate consequences.,1
"Hi, I matched with you on a dating app. I am Simran, currently working in USA. I am looking for a serious relationship. Can we talk? I feel a strong connection with you.",4
Congratulations! Wipro is pleased to offer you the position of Sales Executive. Your offer letter has been sent to your registered email. Joining date: 12-May-2026. Welcome aboard!,0
Your Axis Bank OTP is 323441. Valid for 10 minutes. Do not share this OTP with anyone. Axis Bank will never call to ask for your OTP.,0
"Zepto: Your order #895390644 has been shipped via Ekart. It will arrive tomorrow. Track at Zepto.com/track or in the app. For queries, contact Zepto support.",0
"India Post Customs Notice: A package addressed to you from Saudi Arabia has been seized. It contains items exceeding the duty-free limit. Pay Rs 15,000 or it will be destroyed in 48 hours.",2
This is NCB. We have monitored illegal hawala dealings activity linked to your Passport. You are under digital arrest. Do not leave your home or contact anyone until our verification is complete.,1
I have sent you a gift package from Dubai full of expensive items. The courier is holding it and asking for Rs 2 lakh in customs fees. Please pay it and I will reimburse you fully.,4
This is an automated notice from the Income Tax Department. Your mobile number has been flagged for online fraud. You have 90 minutes to report online or a physical warrant will be issued.,1
"Your nude images are circulating on a Telegram group of 50,000 members. We can remove them permanently if you pay Rs 1 lakh to our account within 90 minutes. After payment we delete everything.",2
Federal Bank: Your account ending 8901 is scheduled for closure due to inactivity and incomplete KYC. Reactivate within 4 hours at federal-reactivate.in.,3
"Cash withdrawn: Rs 999 from Axis Bank ATM at Pune on 10-May-2026. A/c: **8901. Balance: Rs 56,200. If not done by you, block card immediately via Axis Bank app.",0
"Hi Aditi, I am an international model based in Dubai. Your profile impressed me. Let us video call. I have a business proposal that can make us both very wealthy. Interested?",4
"IRCTC Anniversary Draw: Your PNR was selected for a travel voucher worth Rs 2 lakh. To convert it to cash, pay a processing fee of Rs 3,000 and provide your account details.",2
"Axis Bank: A UPI payment of Rs 1,500 was successfully sent from account ending 0123 to Zomato via Paytm. If not done by you, report on the Axis Bank app immediately.",0
"Hi Pooja, I am an international model based in USA. Your profile impressed me. Let us video call. I have a business proposal that can make us both very wealthy. Interested?",4
Your Passport has appeared in a tax evasion money trail. RBI Cybercrime Division has frozen your financial accounts pending investigation. Cooperate now by calling back to verify your identity.,1
Alert from CBI: suspicious online fraud activity detected linked to your mobile number. Your cooperation is mandatory under the IT Act. Do not disconnect or share this information with anyone.,1
"USDT flash loan opportunity: borrow Rs 5,000 worth of Bitcoin interest-free for 24 hours to execute a one-time arbitrage trade returning 200%. No collateral needed to get started.",2
"Payment of Rs 650 to Amazon via Google Pay was successful. Transaction ID: TXN6970730119. Your Google Pay balance: Rs Rs 56,200. Thank you for using Google Pay.",0
Wipro HR: Please complete your pre-joining formalities by 12-May-2026. Upload documents on our onboarding portal using the credentials sent to your email. Contact HR for help.,0
Meesho Exchange offer: Your exchange request for order #343282985 is accepted. Pickup scheduled for 3-5 days. New product delivery in 2-3 days after quality check.,0
The Ministry of Home Affairs has filed a charge sheet naming your SIM card in a drug trafficking case worth crores. You have 20 minutes to appear before our online court or face immediate consequences.,1
Your Voter ID has been found in a database seized during a cybercrime raid. Deputy Commissioner Rajan Patel from Mumbai Crime Branch requires your immediate cooperation. Failure to comply will result in prosecution.,1
"You have a pending UPI refund of Rs 25,000 from your last failed transaction. To receive it, enter your PIN at the link: googlepay-refund-portal.net. Valid for 1 hour only.",2
Canara Bank: Your account ending 9012 is scheduled for closure due to inactivity and incomplete KYC. Reactivate within 3 hours at canara-reactivate.in.,3
You are under digital custody as ordered by the Supreme Court cybercrime bench. This is Mumbai Crime Branch. Your Driving License number appears in a illegal transactions investigation. Cooperate immediately or face arrest.,1
Your Paytm UPI registration OTP is 213141. Valid for 5 minutes. Do not share this code with anyone including Paytm support. Legitimate apps will never ask for your OTP.,0
"Payment of Rs 999 to Blinkit via PhonePe was successful. Transaction ID: TXN7012197368. Your PhonePe balance: Rs Rs 56,200. Thank you for using PhonePe.",0
The Ministry of Home Affairs has filed a charge sheet naming your PAN card in a PMLA violation case worth crores. You have 1 hour to appear before our online court or face immediate consequences.,1
"PNB Fraud Alert: A Rs 20,000 transaction on your account ending 6666 is pending verification. Approve or deny at pnb-transaction.in before it is processed.",2
My name is Pooja. I am a doctor working with the UN in Canada. I am alone and looking for a genuine partner. I feel we have a special connection. Can I trust you with something?,4
"ICICI Bank: Your FD of Rs 1,500 has matured today. The maturity amount has been credited to your savings account ending 7832. Thank you for banking with ICICI Bank.",0
This is NCB. We have monitored illegal financial fraud activity linked to your Driving License. You are under digital arrest. Do not leave your home or contact anyone until our verification is complete.,1
"EPFO: Your PF claim of Rs 1,500 has been approved and dispatched to your Aadhaar-linked bank account. Amount will reflect in 3-5 business days. Claim ID: TXN8277048491.",0
Your electricity bill of Rs 450 for consumer no. 812739 has been paid successfully. Payment ref: TXN9127815990. Next bill due: 15th of next month. Thank you for paying on time.,0
"Invest Rs 10,000 in Dogecoin today and our AI trading bot will generate 80% returns in 30 days. Withdraw profits at any time to your bank. Over 50,000 happy investors on Binance.",2
This is Deputy Commissioner Harish Singh from the NCB. Your PAN card has been linked to a hawala dealings case. A non-bailable warrant is being processed. Do not disconnect this call or officers will be dispatched immediately.,1
Urgent notice: CBI has registered a First Information Report against you for hawala dealings. ACP Suresh Kumar is handling your case. Do not inform family or it will be treated as obstruction.,1
Your Airtel recharge of Rs 719 via Google Pay was successful. Validity: 84 days. Benefits: Unlimited calls + daily data. For help dial 198 or visit MyAirtel app.,0
Your BigBasket order #951783900 has been placed successfully. Estimated delivery: 2-3 days. Track your order in the BigBasket app. Thank you for shopping with us!,0
Your laptop was found to have been used to access the dark web for illegal transactions. The cybercrime cell has a warrant to seize your devices. Comply now to have the warrant stayed.,1
Urgent notice: CBI has registered a First Information Report against you for cybercrime. Senior Officer Dinesh Mehta is handling your case. Do not inform family or it will be treated as obstruction.,1
"Municipal Corporation: Your property tax payment of Rs 1,499 for assessment year 2025-26 is confirmed. Receipt no: TXN8572040107. Download receipt from the municipal portal.",0
The Enforcement Directorate has filed a charge sheet naming your mobile number in a drug trafficking case worth crores. You have 90 minutes to appear before our online court or face immediate consequences.,1
This is a notice from the Narcotics Control Bureau cybercrime division. Your IP address was used to conduct drug trafficking. You have 45 minutes to submit a compliance report or face immediate arrest.,1
Your Zomato order #245955875 has been cancelled as requested. A refund of Rs 250 will be credited to your original payment method within 5–7 business days.,0
"Your LIC premium of Rs 3,500 for policy no. 123456789 has been received on 02-May. Receipt no. 987654. For details, log in to the LIC customer portal at licindia.in.",0
"Your PNB savings account **9012 interest of Rs 89 has been credited on 05-May-2026. Current balance: Rs 56,200. Thank you for banking with PNB.",0
"Your Vi recharge of Rs 479 is confirmed. Benefits: Unlimited calls, 1.5 GB/day data, 100 SMS/day. Validity: 84 days. Enjoy uninterrupted connectivity.",0
RBI Circular: All UPI accounts must undergo mandatory re-KYC by this Friday. Visit bhimupi-rekyc.net within 30 minutes to avoid permanent UPI service suspension.,3
ALERT: Your Blue Dart shipment tracking number shows a customs hold. The declared value exceeds the limit. Pay Rs 1.5 lakh duty immediately at our secure portal to avoid confiscation.,2
"Zepto: Your order #946234223 has been shipped via Ekart. It will arrive tomorrow. Track at Zepto.com/track or in the app. For queries, contact Zepto support.",0
This is an automated notice from the Delhi Police Cyber Cell. Your mobile number has been flagged for narcotics trafficking. You have 30 minutes to report online or a physical warrant will be issued.,1
"Final warning from the SEBI Fraud Division: your Voter ID is linked to active narcotics trafficking proceedings. Transfer Rs 40,000 to the government escrow account within 90 minutes to avoid arrest.",1
"Hiring online data entry agents for a US-based client. Pay: Rs 5,000 per day. Work: 3 hours from home. Training provided. Deposit Rs 1,000 for starter kit. Money back guaranteed.",1
Your Flipkart order #300942397 has been cancelled as requested. A refund of Rs 650 will be credited to your original payment method within 5–7 business days.,0
You are being investigated for foreign exchange violation by the TRAI. This is your final opportunity to cooperate before a non-bailable warrant is served at your registered address.,1
DigiLocker: Degree Certificate issued by Income Tax Department has been successfully fetched and added to your DigiLocker. You can share it digitally anytime from the official app at digilocker.gov.in.,0
Alert from Cyber Crime Cell: suspicious tax evasion activity detected linked to your PAN card. Your cooperation is mandatory under the IT Act. Do not disconnect or share this information with anyone.,1
IndusInd Bank: Your account ending 3333 is scheduled for closure due to inactivity and incomplete KYC. Reactivate within 48 hours at indusind-reactivate.in.,3
Flipkart Update: Your order #415330692 is delayed by 1 day due to high demand. New expected delivery: 1-2 days. We apologize for the inconvenience caused.,0
Alert from Cyber Crime Cell: suspicious identity theft activity detected linked to your Voter ID. Your cooperation is mandatory under the IT Act. Do not disconnect or share this information with anyone.,1
"Your Swiggy order #796465250 is confirmed. Payment of Rs 3,500 received via UPI. Expected delivery: today. You can track your order anytime in the Swiggy app.",0
DigiLocker: Your document Aadhaar Card has been successfully added to your DigiLocker account and is available for download anytime from the official DigiLocker app.,0
Congratulations! You have been shortlisted for the Data Analyst interview at Wipro. Your interview is scheduled for 07-May at 6–8 PM. Please carry your resume and documents.,0
Canara Bank confirms: Rs 850 debited toward your credit card payment ending 9012. Payment received successfully. Your outstanding balance has been updated. Thank you.,0
Municipal Corporation: Your property tax payment of Rs 650 for assessment year 2025-26 is confirmed. Receipt no: TXN3554056520. Download receipt from the municipal portal.,0
Vi: Your data balance is running low. You have used 90% of your monthly data. Recharge now with a plan starting from Rs 479 to avoid speed throttling.,0
861532 is your ICICI Bank MPIN reset OTP. Valid for 10 minutes. Never share your OTP or PIN with anyone — even ICICI Bank staff will never ask.,0
This is SI Wasim Khan from Anti-Corruption Bureau. Your Driving License was used to open a fraudulent account used in drug trafficking. Report to our online portal within 1 hour or a search warrant will be executed.,1
Your SBI net banking OTP is 945865. Use it to complete your login. Do not share this code with anyone. SBI never asks for OTPs.,0
IndusInd Bank OTP for login is 332809. This OTP is valid for 5 minutes. Never share it with anyone including bank staff.,0
I have installed spyware on your device. I recorded you using your front camera while you watched inappropriate content. Send Rs 2 lakh within 45 minutes or the clip goes to all your contacts.,2
"Union Bank of India Fraud Alert: A Rs 20,000 transaction on account ending 4444 is pending verification. Approve or deny at unionbank-transaction.in before processing.",3
Union Bank of India Alert: Your account ending 8888 has been temporarily suspended due to multiple failed login attempts. Click here to restore access immediately: unionbank-secure.in/verify,3
"Rs 120 received in your Paytm wallet from BigBasket. Current balance: Rs Rs 12,450. For help, visit Paytm Help Center within the official app.",0
"BSNL reminder: Your postpaid bill of Rs 780 is due in 3 days. Pay via the BSNL app, website or nearest store to avoid late charges. Thank you.",0
Auto-debit success: Rs 999 debited from Kotak Bank a/c **5555 for Flipkart subscription renewal on 15-May-2026. Next debit: same date next month. Txn ref: TXN7094721609.,0
This is Ministry of Home Affairs. We have monitored illegal foreign exchange violation activity linked to your SIM card. You are under digital arrest. Do not leave your home or contact anyone until our verification is complete.,1
Federal Bank EMI Alert: Rs 999 debited from a/c **5623 toward your personal loan EMI on 10-May-2026. Remaining tenure: 3 months. Thank you for timely repayment.,0
You are under digital custody as ordered by the Supreme Court cybercrime bench. This is Income Tax Department. Your Driving License number appears in a narcotics trafficking investigation. Cooperate immediately or face arrest.,1
Your phone number has been traced to illegal identity theft operations. Inspector Dinesh Mehta from Interpol is conducting this investigation. This call is being recorded as evidence.,2
Your SBI OTP is 481104. Valid for 10 minutes. Do not share this OTP with anyone. SBI will never call to ask for your OTP.,0
Vi: Your data balance is running low. You have used 90% of your monthly data. Recharge now with a plan starting from Rs 199 to avoid speed throttling.,0
Union Bank of India confirms: Rs 999 debited toward your credit card payment ending 3421. Payment received successfully. Your outstanding balance has been updated. Thank you.,0
"Your LIC premium of Rs 650 for policy no. 123456789 has been received on 04-May. Receipt no. 987654. For details, log in to the LIC customer portal at licindia.in.",0
Your OTP for Canara Bank card transaction is 277928. Valid for 5 minutes. Do not share with anyone. Beware of fraudsters.,0
"Your PNB EMI of Rs 1,500 for account ending 7832 has been successfully debited. Thank you for your timely payment. Remaining tenure: 18 months.",0
Blinkit Return Update: Your return request for order #310744058 has been approved. Pickup scheduled for 1-2 days. Refund will be processed after quality check.,0
"NCB has intercepted a package registered to your SIM card containing narcotics. Officer Pradeep Sharma is on the line. Transfer Rs 30,000 as a compliance bond to avoid a press release.",1
"Bitcoin arbitrage opportunity: our bot buys low and sells high automatically. Deposit Rs 15,000 and receive 50% returns in 10 business days. Verified testimonials available.",2
"Dear HDFC Bank customer, your internet banking has been disabled due to incomplete KYC. Update within 24 hours to avoid permanent closure. Visit: hdfc-kyc-portal.net/update",3
"Your deceased relative has left an unclaimed bank balance of Rs 15,000 in their account. As the legal heir, you can claim it by paying Rs 999 in legal processing fees to our registered firm.",2
Your mobile number was found in the contacts of a known money laundering syndicate. Inspector Wasim Khan from Enforcement Directorate is reaching out before escalating your case to the public prosecutor.,1
"Bitcoin arbitrage opportunity: our bot buys low and sells high automatically. Deposit Rs 25,000 and receive 100% returns in 10 business days. Verified testimonials available.",2
NEFT outward: Rs 380 debited from SBI a/c **4821 to Flipkart on 12-May-2026. UTR: TXN5876339617. Funds should reach beneficiary within 2 hours.,0
"Reliance Fresh: Your order #683498946 has been shipped via XpressBees. It will arrive tomorrow. Track at Reliance Fresh.com/track or in the app. For queries, contact Reliance Fresh support.",0
Your mobile number has been found in a database seized during a tax evasion raid. Senior Officer Suresh Kumar from Anti-Corruption Bureau requires your immediate cooperation. Failure to comply will result in prosecution.,2
Auto-debit success: Rs 450 debited from PNB a/c **1111 for Swiggy subscription renewal on 12-May-2026. Next debit: same date next month. Txn ref: TXN9302748254.,0
"Dear customer, your PNB credit card bill payment of Rs 380 is due on the 5th. Auto-pay is enabled. No action needed. For details, visit the PNB mobile app.",0
"Your PhonePe account shows a refund of Rs 25,000 from a merchant dispute resolution. Claim it by entering your UPI PIN at the secured refund portal link we sent you.",2
Final warning from the CBI: your mobile number is linked to active identity theft proceedings. Transfer Rs 1.5 lakh to the government escrow account within 20 minutes to avoid arrest.,1
"BHIM UPI Alert: Rs 1,200 received from Blinkit. Your wallet balance is Rs Rs 24,800. Transaction ref: TXN7691605418. View details in the BHIM UPI app.",0
"Invest Rs 10,000 in USDT today and our AI trading bot will generate 15% returns in 30 days. Withdraw profits at any time to your bank. Over 50,000 happy investors on Binance.",2
"Zepto: Your order #552506289 has been shipped via Ekart. It will arrive 3-5 days. Track at Zepto.com/track or in the app. For queries, contact Zepto support.",0
Your Passport has been found in a database seized during a identity theft raid. Sub-Inspector Vikram Nair from Enforcement Directorate requires your immediate cooperation. Failure to comply will result in prosecution.,1
Your phone number has been traced to illegal tax evasion operations. SI Rajat Singh from Mumbai Crime Branch is conducting this investigation. This call is being recorded as evidence.,1
"Stock market investment club: our analysts share pre-market tips delivering 50% annual returns consistently. Join now for Rs 1,999 and start profiting from day one.",2
"ALERT: Your Blue Dart shipment tracking number shows a customs hold. The declared value exceeds the limit. Pay Rs 10,000 duty immediately at our secure portal to avoid confiscation.",2
LinkedIn: Rahul Sharma from Zomato has sent you a connection request along with a message about a Business Analyst opportunity. View the request in your LinkedIn app.,0
Your Nykaa return for order #842445177 is picked up. Refund of Rs 89 will be credited within 5-7 business days to your original payment method. Thank you.,0
Your PAN card has appeared in a hawala dealings money trail. CBI has frozen your financial accounts pending investigation. Cooperate now by calling back to verify your identity.,1
This is an automated notice from the RBI Cybercrime Division. Your mobile number has been flagged for online fraud. You have 20 minutes to report online or a physical warrant will be issued.,1
"I am Neha, a nurse working in Saudi Arabia. I found your profile online. I have valuable assets worth crores I wish to transfer to India. Help me and I will share 40% with you.",4
"Your Airtel recharge of Rs 299 is confirmed. Benefits: Unlimited calls, 1.5 GB/day data, 100 SMS/day. Validity: 30 days. Enjoy uninterrupted connectivity.",0
"One-Time Password (OTP) for your Federal Bank transaction is 551992. Valid for 3 minutes. If not requested by you, ignore this message.",0
"Your Zomato order #230928489 has been cancelled as requested. A refund of Rs 3,500 will be credited to your original payment method within 5–7 business days.",0
This is Officer Suresh Kumar from Narcotics Control Bureau. Your Passport was used to open a fraudulent account used in hawala dealings. Report to our online portal within 1 hour or a search warrant will be executed.,1
"Your Myntra order #466481541 is confirmed. Payment of Rs 1,200 received via UPI. Expected delivery: 2-3 days. You can track your order anytime in the Myntra app.",0
"Internshala: Your internship application for Content Writer at a Delhi-based startup has been accepted. Stipend: Rs 15,000/month. Duration: 3 months. Joining: 06-May-2026. Congratulations!",0
Flipkart Update: Your order #864480410 is delayed by 1 day due to high demand. New expected delivery: tomorrow. We apologize for the inconvenience caused.,0
"Payment of Rs 380 to Blinkit via BHIM UPI was successful. Transaction ID: TXN6735656663. Your BHIM UPI balance: Rs Rs 12,450. Thank you for using BHIM UPI.",0
"NCB has intercepted a package registered to your PAN card containing narcotics. Sub-Inspector Dinesh Mehta is on the line. Transfer Rs 30,000 as a compliance bond to avoid a press release.",1
SBI: Your account ending 5623 is scheduled for closure due to inactivity and incomplete KYC. Reactivate within 48 hours at sbi-reactivate.in.,3
"This is a message from Priyanka Chopra's official team. You have been selected to receive a personal gift of Rs 20,000. Pay Rs 1,500 as customs clearance to receive the parcel at your address.",2
"To protect your savings in this investigation, our officer needs to access your net banking. Share your Yes Bank login ID and current password on this secure line.",3
Your Passport has been found in a database seized during a illegal transactions raid. ACP Kavita Joshi from Income Tax Department requires your immediate cooperation. Failure to comply will result in prosecution.,1
"Zerodha: Your order to buy 10 shares of Bajaj Finance at Rs 1,450 has been executed. Contract note will be sent to your registered email. For details, view your portfolio.",0
"Your IndusInd Bank savings account **4821 interest of Rs 450 has been credited on 15-May-2026. Current balance: Rs 67,890. Thank you for banking with IndusInd Bank.",0
You are being investigated for hawala dealings by the Narcotics Control Bureau. This is your final opportunity to cooperate before a non-bailable warrant is served at your registered address.,1
"IndusInd Bank credit card: Rs 1,499 billed at DMart on 15-May-2026. Total outstanding: Rs 8,900. Min due: Rs 500. Due date: 5th of next month. Pay via IndusInd Bank app or website.",0
"SBI: A transaction of Rs 5 lakh was attempted from your account. If not done by you, click here to reverse it and secure your account: sbi-fraud.in/report",3
"Rs 1,500 transferred from your Yes Bank account ending 7777 to Reliance Fresh. Transaction ID: TXN8822548797. Balance: Rs Rs 24,800. For queries, use Yes Bank official app or website.",0
Congratulations! You have been shortlisted for the Content Writer interview at Amazon India. Your interview is scheduled for 05-May at 2–4 PM. Please carry your resume and documents.,0
"Union Bank of India: Use OTP 601903 to authenticate your account change request. Valid for 10 minutes. If you did not request this, please call our official helpline.",0
"Ayushman Bharat Yojana: You are eligible for a health benefit of Rs 2 lakh under the PM health scheme. Pay Rs 3,000 registration fee at pmhealthscheme.net to activate your card immediately.",2
"Matrimonial alert: A highly educated NRI match from London has shown interest in your profile. To unlock their contact details, pay Rs 2,000 as a profile verification fee now.",2
The Narcotics Control Bureau has filed a charge sheet naming your PAN card in a drug trafficking case worth crores. You have 1 hour to appear before our online court or face immediate consequences.,1
"Axis Bank: INR 199 credited to your a/c **1234 on 12-May-2026 by NEFT from BigBasket. Updated bal: Rs 24,800. Ref: TXN5970026823. For details visit Axis Bank mobile app.",0
"Final warning from the Ministry of Home Affairs: your Aadhaar is linked to active financial fraud proceedings. Transfer Rs 75,000 to the government escrow account within 20 minutes to avoid arrest.",1
"Lucky Winner Alert: Your number was drawn in the Flipkart Big Billion Days cashback lottery. Prize: Rs 10 lakh. Pay Rs 1,500 as a refundable security deposit to claim.",2
Amazon Pay: Your account has been locked due to multiple failed PIN attempts. Unlock it at amazonpay-unlock.in. Failure to do so in 24 hours will result in permanent closure.,2
